report_id,employee_id,designation,manager,resolution_minutes,resolution_sla_pass,resolution_category
AXA-20201224-4422-C95,209,Operator,Kerry,253.4,failed,Critical
AXA-20201207-4427-MCON,225,Operator,Seun,301.07,failed,Critical
AXA-20201222-4428-WiFi10,223,Operator,Seun,334.28,failed,Critical
AXA-20201226-4431-WiFi10,222,Operator,Seun,316.68,failed,Critical
AXA-20201214-4433-WiFi5,206,Operator,Victor,195.37,failed,Critical
AXA-20201216-4437-HSE,215,Operator,Wale,311.38,failed,Critical
AXA-20201210-4438-WiFi11,202,Operator,Victor,321.65,failed,Critical
AXA-20201218-4442-MCON,201,Operator,Victor,254.47,failed,Critical
AXA-20201201-4450-EVOICE,206,Operator,Victor,337.47,failed,Critical
AXA-20201206-4451-C95,226,Operator,Seun,339.08,failed,Critical
AXA-20201207-4454-WiFi7,207,Operator,Victor,193.65,failed,Critical
AXA-20201205-4455-C100,223,Operator,Seun,320.42,failed,Critical
AXA-20201219-4456-HSE,220,Operator,Wale,267.4,failed,Critical
AXA-20201205-4458-VOICE,205,Operator,Victor,340.75,failed,Critical
AXA-20201205-4461-WLESS,202,Operator,Victor,311.35,failed,Critical
AXA-20201219-4463-C95,206,Operator,Victor,204.25,failed,Critical
AXA-20201215-4464-VOICE,203,Operator,Victor,266.75,failed,Critical
AXA-20201206-4466-WLESS,217,Operator,Wale,337.48,failed,Critical
AXA-20201208-4467-WLESS,206,Operator,Victor,271.53,failed,Critical
AXA-20201227-4468-VOICE,205,Operator,Victor,194.1,failed,Critical
AXA-20201223-4469-MCON,201,Operator,Victor,243.75,failed,Critical
AXA-20201215-4470-WLESS,221,Operator,Wale,246.17,failed,Critical
AXA-20201215-4471-CBS,203,Operator,Victor,193.63,failed,Critical
AXA-20201207-4472-WiFi4,218,Operator,Wale,188.58,failed,Critical
AXA-20201214-4473-WiFi9,202,Operator,Victor,214.17,failed,Critical
AXA-20201216-4479-C100,226,Operator,Seun,311.05,failed,Critical
AXA-20201227-4482-WiFi7,207,Operator,Victor,339.45,failed,Critical
AXA-20201215-4484-WLESS,207,Operator,Victor,266.08,failed,Critical
AXA-20201218-4486-CBS,217,Operator,Wale,197.78,failed,Critical
AXA-20201211-4488-WLESS,225,Operator,Seun,283.1,failed,Critical
AXA-20201215-4489-VOICE,225,Operator,Seun,321.03,failed,Critical
AXA-20201202-4494-WiFi4,206,Operator,Victor,211.25,failed,Critical
AXA-20201221-4496-WiFi7,217,Operator,Wale,253.42,failed,Critical
AXA-20201218-4501-WiFi7,212,Operator,Kerry,207.25,failed,Critical
AXA-20201225-4502-HSE,203,Operator,Victor,344.07,failed,Critical
AXA-20201224-4504-WiFi7,202,Operator,Victor,311.53,failed,Critical
AXA-20201212-4506-WiFi3,201,Operator,Victor,275.23,failed,Critical
AXA-20201202-4511-HSE,206,Operator,Victor,318.25,failed,Critical
AXA-20201223-4512-MAC,219,Operator,Wale,185.38,failed,Critical
AXA-20201210-4513-WiFi10,228,Operator,Seun,222.55,failed,Critical
AXA-20201212-4516-WiFi8,207,Operator,Victor,193.47,failed,Critical
AXA-20201218-4519-WiFi4,202,Operator,Victor,222.5,failed,Critical
AXA-20201209-4520-ICS,211,Operator,Kerry,312.37,failed,Critical
AXA-20201227-4523-WLESS,211,Operator,Kerry,264.5,failed,Critical
AXA-20201203-4525-WLESS,213,Operator,Kerry,246.12,failed,Critical
AXA-20201210-4526-WiFi7,202,Operator,Victor,268.25,failed,Critical
AXA-20201222-4532-WiFi9,209,Operator,Kerry,319.1,failed,Critical
AXA-20201208-4533-MCON,211,Operator,Kerry,197.55,failed,Critical
AXA-20201212-4536-WiFi9,205,Operator,Victor,243.08,failed,Critical
AXA-20201212-4537-WiFi3,223,Operator,Seun,224.4,failed,Critical
AXA-20201223-4539-WiFi8,207,Operator,Victor,330.25,failed,Critical
AXA-20201224-4540-C100,203,Operator,Victor,300.32,failed,Critical
AXA-20201205-4542-CBS,226,Operator,Seun,199.58,failed,Critical
AXA-20201216-4544-EVOICE,210,Operator,Kerry,207.3,failed,Critical
AXA-20201208-4545-ICS,224,Operator,Seun,338.6,failed,Critical
AXA-20201217-4546-WiFi3,219,Operator,Wale,181.77,failed,Critical
AXA-20201223-4551-ICS,214,Operator,Kerry,328.23,failed,Critical
AXA-20201220-4553-C95,201,Operator,Victor,201.78,failed,Critical
AXA-20201214-4555-WiFi5,204,Operator,Victor,202.18,failed,Critical
AXA-20201208-4557-C95,211,Operator,Kerry,191.68,failed,Critical
AXA-20201217-4559-EVOICE,214,Operator,Kerry,268.68,failed,Critical
AXA-20201217-4562-WiFi6,213,Operator,Kerry,303.05,failed,Critical
AXA-20201223-4564-CBS,215,Operator,Wale,181.37,failed,Critical
AXA-20201221-4565-WLESS,215,Operator,Wale,300.58,failed,Critical
AXA-20201224-4566-WiFi5,224,Operator,Seun,203.8,failed,Critical
AXA-20201227-4568-WiFi3,210,Operator,Kerry,341.2,failed,Critical
AXA-20201204-4569-WiFi4,222,Operator,Seun,327.42,failed,Critical
AXA-20201201-4571-WLESS,203,Operator,Victor,225.63,failed,Critical
AXA-20201221-4574-CBS,208,Operator,Kerry,184.27,failed,Critical
AXA-20201225-4576-WiFi7,204,Operator,Victor,211.57,failed,Critical
AXA-20201218-4579-WiFi8,201,Operator,Victor,340.18,failed,Critical
AXA-20201225-4580-HSE,208,Operator,Kerry,273.68,failed,Critical
AXA-20201227-4581-WiFi8,207,Operator,Victor,200.17,failed,Critical
AXA-20201227-4582-MCON,218,Operator,Wale,303.37,failed,Critical
AXA-20201204-4584-WiFi8,219,Operator,Wale,274.42,failed,Critical
AXA-20201201-4587-C100,213,Operator,Kerry,341.27,failed,Critical
AXA-20201203-4588-WiFi11,207,Operator,Victor,186.5,failed,Critical
AXA-20201226-4589-WiFi7,204,Operator,Victor,266.68,failed,Critical
AXA-20201205-4590-ICS,209,Operator,Kerry,251.63,failed,Critical
AXA-20201228-4594-WiFi3,218,Operator,Wale,283.3,failed,Critical
AXA-20201217-4595-C100,209,Operator,Kerry,329.68,failed,Critical
AXA-20201203-4596-ICS,210,Operator,Kerry,311.15,failed,Critical
AXA-20201224-4597-EVOICE,219,Operator,Wale,324.23,failed,Critical
AXA-20201228-4598-ICS,223,Operator,Seun,316.28,failed,Critical
AXA-20201214-4599-WiFi9,211,Operator,Kerry,334.03,failed,Critical
AXA-20201202-4600-MAC,206,Operator,Victor,265.37,failed,Critical
AXA-20201223-4601-VOICE,207,Operator,Victor,183.4,failed,Critical
AXA-20201217-4602-EVOICE,220,Operator,Wale,252.63,failed,Critical
AXA-20201210-4604-WiFi9,209,Operator,Kerry,185.67,failed,Critical
AXA-20201204-4606-WiFi10,207,Operator,Victor,254.37,failed,Critical
AXA-20201207-4607-HSE,208,Operator,Kerry,247.08,failed,Critical
AXA-20201214-4611-WiFi3,210,Operator,Kerry,315.62,failed,Critical
AXA-20201222-4612-ICS,223,Operator,Seun,326.28,failed,Critical
AXA-20201220-4615-WiFi5,205,Operator,Victor,198.05,failed,Critical
AXA-20201218-4616-C100,214,Operator,Kerry,271.35,failed,Critical
AXA-20201209-4618-HSE,202,Operator,Victor,276.75,failed,Critical
AXA-20201220-4621-WiFi5,219,Operator,Wale,328.27,failed,Critical
AXA-20201217-4622-WiFi7,220,Operator,Wale,254.63,failed,Critical
AXA-20201226-4623-C100,226,Operator,Seun,274.43,failed,Critical
AXA-20201217-4625-WiFi8,204,Operator,Victor,187.42,failed,Critical
AXA-20201215-4626-ICS,216,Operator,Wale,273.13,failed,Critical
AXA-20201201-4627-HSE,205,Operator,Victor,266.47,failed,Critical
AXA-20201205-4628-WiFi5,206,Operator,Victor,333.3,failed,Critical
AXA-20201217-4633-ICS,206,Operator,Victor,256.4,failed,Critical
AXA-20201204-4638-MCON,204,Operator,Victor,329.3,failed,Critical
AXA-20201202-4639-C95,205,Operator,Victor,195.53,failed,Critical
AXA-20201205-4640-WLESS,211,Operator,Kerry,265.15,failed,Critical
AXA-20201220-4644-HSE,203,Operator,Victor,318.53,failed,Critical
AXA-20201217-4645-WLESS,206,Operator,Victor,200.28,failed,Critical
AXA-20201202-4646-WiFi3,203,Operator,Victor,221.23,failed,Critical
AXA-20201218-4652-WLESS,207,Operator,Victor,203.07,failed,Critical
AXA-20201223-4653-WiFi4,210,Operator,Kerry,264.1,failed,Critical
AXA-20201204-4657-WiFi5,220,Operator,Wale,305.1,failed,Critical
AXA-20201202-4660-CBS,205,Operator,Victor,201.55,failed,Critical
AXA-20201208-4663-WLESS,203,Operator,Victor,198.42,failed,Critical
AXA-20201207-4665-MAC,215,Operator,Wale,272.62,failed,Critical
AXA-20201223-4666-WiFi4,209,Operator,Kerry,251.6,failed,Critical
AXA-20201202-4668-HSE,205,Operator,Victor,202.33,failed,Critical
AXA-20201206-4670-HSE,203,Operator,Victor,327.67,failed,Critical
AXA-20201213-4671-WiFi4,215,Operator,Wale,313.33,failed,Critical
AXA-20201223-4672-HSE,204,Operator,Victor,314.55,failed,Critical
AXA-20201204-4675-WLESS,205,Operator,Victor,267.78,failed,Critical
AXA-20201204-4678-HSE,212,Operator,Kerry,278.68,failed,Critical
AXA-20201209-4679-CBS,208,Operator,Kerry,245.5,failed,Critical
AXA-20201212-4680-MCON,209,Operator,Kerry,300.73,failed,Critical
AXA-20201206-4682-WiFi3,204,Operator,Victor,281.4,failed,Critical
AXA-20201208-4684-EVOICE,211,Operator,Kerry,337.77,failed,Critical
AXA-20201224-4685-WLESS,220,Operator,Wale,196.13,failed,Critical
AXA-20201222-4686-WiFi9,205,Operator,Victor,341.32,failed,Critical
AXA-20201203-4689-WiFi11,222,Operator,Seun,199.12,failed,Critical
AXA-20201221-4695-EVOICE,210,Operator,Kerry,335.78,failed,Critical
AXA-20201205-4697-WLESS,228,Operator,Seun,267.75,failed,Critical
AXA-20201215-4700-WiFi4,216,Operator,Wale,274.47,failed,Critical
AXA-20201207-4701-WLESS,203,Operator,Victor,185.3,failed,Critical
AXA-20201219-4708-WiFi9,207,Operator,Victor,185.2,failed,Critical
AXA-20201205-4714-WLESS,209,Operator,Kerry,212.28,failed,Critical
AXA-20201223-4715-MCON,211,Operator,Kerry,215.13,failed,Critical
AXA-20201227-4716-WiFi4,204,Operator,Victor,208.43,failed,Critical
AXA-20201211-4723-WiFi6,211,Operator,Kerry,316.78,failed,Critical
AXA-20201228-4727-MAC,214,Operator,Kerry,186.45,failed,Critical
AXA-20201212-4728-C95,203,Operator,Victor,184.1,failed,Critical
AXA-20201207-4732-WiFi4,204,Operator,Victor,210.15,failed,Critical
AXA-20201213-4733-C100,212,Operator,Kerry,194.8,failed,Critical
AXA-20201215-4734-WiFi11,205,Operator,Victor,190.12,failed,Critical
AXA-20201206-4735-WiFi10,204,Operator,Victor,223.43,failed,Critical
AXA-20201226-4736-WLESS,210,Operator,Kerry,247.1,failed,Critical
AXA-20201221-4738-MCON,222,Operator,Seun,308.1,failed,Critical
AXA-20201210-4740-WiFi7,207,Operator,Victor,330.15,failed,Critical
AXA-20201220-4741-HSE,212,Operator,Kerry,318.13,failed,Critical
AXA-20201214-4743-EVOICE,203,Operator,Victor,252.57,failed,Critical
AXA-20201223-4752-WiFi8,222,Operator,Seun,194.78,failed,Critical
AXA-20201220-4754-WiFi3,207,Operator,Victor,327.1,failed,Critical
AXA-20201219-4756-WiFi6,201,Operator,Victor,305.4,failed,Critical
AXA-20201213-4758-HSE,226,Operator,Seun,218.6,failed,Critical
AXA-20201212-4759-VOICE,203,Operator,Victor,311.7,failed,Critical
AXA-20201211-4764-WiFi11,213,Operator,Kerry,245.5,failed,Critical
AXA-20201202-4772-WLESS,212,Operator,Kerry,303.1,failed,Critical
AXA-20201215-4776-WiFi7,210,Operator,Kerry,310.22,failed,Critical
AXA-20201218-4778-MAC,207,Operator,Victor,333.45,failed,Critical
AXA-20201214-4779-WLESS,201,Operator,Victor,264.22,failed,Critical
AXA-20201202-4780-C95,209,Operator,Kerry,322.73,failed,Critical
AXA-20201202-4783-WiFi8,205,Operator,Victor,184.72,failed,Critical
AXA-20201204-4784-WiFi6,207,Operator,Victor,222.1,failed,Critical
AXA-20201204-4786-CBS,207,Operator,Victor,196.72,failed,Critical
AXA-20201221-4787-WLESS,221,Operator,Wale,224.3,failed,Critical
AXA-20201223-4789-EVOICE,206,Operator,Victor,244.05,failed,Critical
AXA-20201222-4790-WiFi8,203,Operator,Victor,325.47,failed,Critical
AXA-20201220-4794-WLESS,228,Operator,Seun,319.23,failed,Critical
AXA-20201207-4796-MAC,221,Operator,Wale,303.27,failed,Critical
AXA-20201205-4800-WiFi10,214,Operator,Kerry,338.53,failed,Critical
AXA-20201218-4805-WiFi11,226,Operator,Seun,310.6,failed,Critical
AXA-20201226-4806-HSE,213,Operator,Kerry,208.43,failed,Critical
AXA-20201211-4809-CBS,204,Operator,Victor,257.35,failed,Critical
AXA-20201212-4810-MCON,204,Operator,Victor,201.2,failed,Critical
AXA-20201205-4812-WiFi10,214,Operator,Kerry,330.1,failed,Critical
AXA-20201226-4814-WiFi10,225,Operator,Seun,343.6,failed,Critical
AXA-20201220-4817-C100,201,Operator,Victor,184.35,failed,Critical
AXA-20201212-4819-WiFi7,228,Operator,Seun,310.45,failed,Critical
AXA-20201205-4820-WiFi11,215,Operator,Wale,263.6,failed,Critical
AXA-20201208-4821-WiFi5,211,Operator,Kerry,270.37,failed,Critical
AXA-20201216-4822-WiFi7,206,Operator,Victor,194.12,failed,Critical
AXA-20201214-4825-WiFi5,203,Operator,Victor,329.57,failed,Critical
AXA-20201215-4826-MAC,201,Operator,Victor,205.47,failed,Critical
AXA-20201224-4827-WiFi6,228,Operator,Seun,341.63,failed,Critical
AXA-20201212-4828-WiFi6,210,Operator,Kerry,193.73,failed,Critical
AXA-20201217-4829-CBS,210,Operator,Kerry,215.73,failed,Critical
AXA-20201208-4835-WiFi7,205,Operator,Victor,278.63,failed,Critical
AXA-20201213-4838-WiFi5,213,Operator,Kerry,197.33,failed,Critical
AXA-20201206-4845-WiFi3,205,Operator,Victor,266.37,failed,Critical
AXA-20201212-4847-CBS,214,Operator,Kerry,271.78,failed,Critical
AXA-20201225-4850-WiFi9,204,Operator,Victor,196.15,failed,Critical
AXA-20201201-4851-WLESS,208,Operator,Kerry,331.07,failed,Critical
AXA-20201227-4852-HSE,203,Operator,Victor,332.07,failed,Critical
AXA-20201207-4853-HSE,214,Operator,Kerry,193.68,failed,Critical
AXA-20201219-4854-HSE,205,Operator,Victor,319.35,failed,Critical
AXA-20201228-4855-WiFi7,205,Operator,Victor,219.13,failed,Critical
AXA-20201225-4860-WiFi5,202,Operator,Victor,247.5,failed,Critical
AXA-20201227-4865-WiFi8,214,Operator,Kerry,267.27,failed,Critical
AXA-20201216-4866-WiFi7,206,Operator,Victor,180.07,failed,Critical
AXA-20201218-4867-C95,225,Operator,Seun,189.67,failed,Critical
AXA-20201227-4869-WiFi7,210,Operator,Kerry,272.47,failed,Critical
AXA-20201207-4870-HSE,203,Operator,Victor,276.18,failed,Critical
AXA-20201210-4874-MAC,207,Operator,Victor,270.43,failed,Critical
AXA-20201207-4875-MAC,201,Operator,Victor,284.63,failed,Critical
AXA-20201220-4878-CBS,205,Operator,Victor,333.52,failed,Critical
AXA-20201227-4879-C95,222,Operator,Seun,324.47,failed,Critical
AXA-20201208-4880-VOICE,217,Operator,Wale,337.03,failed,Critical
AXA-20201223-4881-WLESS,205,Operator,Victor,267.73,failed,Critical
AXA-20201228-4886-MAC,206,Operator,Victor,216.27,failed,Critical
AXA-20201208-4889-MAC,205,Operator,Victor,321.22,failed,Critical
AXA-20201215-4901-WiFi4,226,Operator,Seun,224.47,failed,Critical
AXA-20201224-4902-CBS,206,Operator,Victor,186.8,failed,Critical
AXA-20201220-4905-WiFi4,204,Operator,Victor,309.27,failed,Critical
AXA-20201208-4906-WLESS,206,Operator,Victor,188.28,failed,Critical
AXA-20201207-4907-WLESS,207,Operator,Victor,223.13,failed,Critical
AXA-20201228-4910-CBS,207,Operator,Victor,208.65,failed,Critical
AXA-20201206-4914-WiFi8,216,Operator,Wale,337.23,failed,Critical
AXA-20201206-4915-WiFi8,216,Operator,Wale,302.22,failed,Critical
AXA-20201225-4917-C95,206,Operator,Victor,277.4,failed,Critical
AXA-20201218-4920-WiFi4,214,Operator,Kerry,254.77,failed,Critical
AXA-20201223-4921-HSE,201,Operator,Victor,181.15,failed,Critical
AXA-20201204-4923-CBS,223,Operator,Seun,241.13,failed,Critical
AXA-20201202-4924-WiFi11,204,Operator,Victor,304.33,failed,Critical
AXA-20201225-4929-VOICE,201,Operator,Victor,322.18,failed,Critical
AXA-20201204-4931-WiFi10,204,Operator,Victor,276.78,failed,Critical
AXA-20201224-4934-WLESS,203,Operator,Victor,214.13,failed,Critical
AXA-20201219-4935-MAC,206,Operator,Victor,263.32,failed,Critical
AXA-20201217-4936-WLESS,201,Operator,Victor,339.33,failed,Critical
AXA-20201217-4940-WLESS,214,Operator,Kerry,186.62,failed,Critical
AXA-20201225-4944-WiFi7,209,Operator,Kerry,320.5,failed,Critical
AXA-20201209-4945-WiFi3,208,Operator,Kerry,268.33,failed,Critical
AXA-20201208-4947-WiFi8,205,Operator,Victor,305.15,failed,Critical
AXA-20201221-4949-WiFi9,218,Operator,Wale,318.1,failed,Critical
AXA-20201219-4951-HSE,204,Operator,Victor,223.38,failed,Critical
AXA-20201225-4954-MCON,212,Operator,Kerry,262.2,failed,Critical
AXA-20201221-4955-C100,214,Operator,Kerry,221.68,failed,Critical
AXA-20201201-4960-WLESS,211,Operator,Kerry,201.22,failed,Critical
AXA-20201222-4965-CBS,227,Operator,Seun,214.38,failed,Critical
AXA-20201224-4971-WiFi10,206,Operator,Victor,337.2,failed,Critical
AXA-20201225-4975-WiFi3,214,Operator,Kerry,263.73,failed,Critical
AXA-20201227-4976-WLESS,211,Operator,Kerry,266.67,failed,Critical
AXA-20201212-4981-WiFi8,204,Operator,Victor,253.08,failed,Critical
AXA-20201217-4984-C100,206,Operator,Victor,275.38,failed,Critical
AXA-20201228-4986-WiFi9,214,Operator,Kerry,189.48,failed,Critical
AXA-20201220-4988-WiFi5,221,Operator,Wale,273.63,failed,Critical
AXA-20201209-4991-EVOICE,204,Operator,Victor,313.07,failed,Critical
AXA-20201211-4992-WLESS,203,Operator,Victor,334.78,failed,Critical
AXA-20201227-4993-C100,207,Operator,Victor,308.63,failed,Critical
AXA-20201210-4995-WiFi6,210,Operator,Kerry,197.53,failed,Critical
AXA-20201218-4999-HSE,204,Operator,Victor,259.63,failed,Critical
AXA-20201222-5001-WLESS,206,Operator,Victor,251.22,failed,Critical
AXA-20201214-5002-ICS,201,Operator,Victor,303.35,failed,Critical
AXA-20201206-5003-HSE,214,Operator,Kerry,317.25,failed,Critical
AXA-20201213-5008-WLESS,203,Operator,Victor,313.17,failed,Critical
AXA-20201211-5010-WLESS,203,Operator,Victor,322.53,failed,Critical
AXA-20201208-5012-WiFi5,202,Operator,Victor,190.18,failed,Critical
AXA-20201216-5018-WiFi4,226,Operator,Seun,254.07,failed,Critical
AXA-20201218-5019-WiFi9,224,Operator,Seun,338.73,failed,Critical
AXA-20201217-5020-EVOICE,220,Operator,Wale,250.67,failed,Critical
AXA-20201208-5023-C100,205,Operator,Victor,224.48,failed,Critical
AXA-20201225-5024-VOICE,208,Operator,Kerry,202.38,failed,Critical
AXA-20201202-5025-WiFi10,206,Operator,Victor,331.62,failed,Critical
AXA-20201210-5027-WiFi11,206,Operator,Victor,316.23,failed,Critical
AXA-20201221-5028-WiFi3,213,Operator,Kerry,196.72,failed,Critical
AXA-20201222-5029-WiFi9,202,Operator,Victor,206.43,failed,Critical
AXA-20201203-5030-WiFi7,217,Operator,Wale,201.07,failed,Critical
AXA-20201209-5031-WiFi7,202,Operator,Victor,201.57,failed,Critical
AXA-20201225-5033-MCON,207,Operator,Victor,315.03,failed,Critical
AXA-20201213-5034-WiFi11,203,Operator,Victor,308.5,failed,Critical
AXA-20201208-5038-WiFi5,210,Operator,Kerry,180.22,failed,Critical
AXA-20201206-5039-HSE,202,Operator,Victor,323.22,failed,Critical
AXA-20201228-5040-MCON,202,Operator,Victor,317.07,failed,Critical
AXA-20201228-5044-CBS,203,Operator,Victor,193.42,failed,Critical
AXA-20201225-5047-C95,211,Operator,Kerry,280.37,failed,Critical
AXA-20201208-5048-MCON,206,Operator,Victor,220.2,failed,Critical
AXA-20201221-5053-MCON,201,Operator,Victor,242.6,failed,Critical
AXA-20201201-5060-C95,210,Operator,Kerry,205.13,failed,Critical
AXA-20201213-5062-WiFi7,221,Operator,Wale,339.47,failed,Critical
AXA-20201223-5063-ICS,209,Operator,Kerry,285.4,failed,Critical
AXA-20201214-5064-WLESS,209,Operator,Kerry,330.68,failed,Critical
AXA-20201224-5066-WLESS,204,Operator,Victor,189.07,failed,Critical
AXA-20201205-5070-WiFi10,226,Operator,Seun,256.3,failed,Critical
AXA-20201221-5071-CBS,201,Operator,Victor,187.7,failed,Critical
AXA-20201214-5072-C95,212,Operator,Kerry,223.6,failed,Critical
AXA-20201210-5073-HSE,208,Operator,Kerry,280.45,failed,Critical
AXA-20201215-5074-MAC,202,Operator,Victor,278.6,failed,Critical
AXA-20201210-5075-C95,210,Operator,Kerry,204.08,failed,Critical
AXA-20201213-5076-WiFi6,201,Operator,Victor,240.4,failed,Critical
AXA-20201225-5078-WLESS,221,Operator,Wale,251.53,failed,Critical
AXA-20201227-5081-C95,214,Operator,Kerry,314.2,failed,Critical
AXA-20201220-5082-HSE,215,Operator,Wale,195.75,failed,Critical
AXA-20201221-5084-WiFi9,218,Operator,Wale,261.18,failed,Critical
AXA-20201201-5087-WiFi7,208,Operator,Kerry,335.78,failed,Critical
AXA-20201204-5089-WLESS,209,Operator,Kerry,323.25,failed,Critical
AXA-20201207-5092-MAC,212,Operator,Kerry,260.32,failed,Critical
AXA-20201217-5094-CBS,202,Operator,Victor,337.48,failed,Critical
AXA-20201205-5095-WLESS,202,Operator,Victor,315.57,failed,Critical
AXA-20201228-5096-HSE,208,Operator,Kerry,276.03,failed,Critical
AXA-20201216-5100-WiFi10,207,Operator,Victor,268.52,failed,Critical
AXA-20201218-5109-ICS,217,Operator,Wale,241.47,failed,Critical
AXA-20201211-5111-WiFi3,201,Operator,Victor,261.48,failed,Critical
AXA-20201227-5112-WLESS,205,Operator,Victor,273.1,failed,Critical
AXA-20201213-5113-WiFi9,212,Operator,Kerry,309.1,failed,Critical
AXA-20201217-5116-WLESS,223,Operator,Seun,181.3,failed,Critical
AXA-20201205-5117-CBS,207,Operator,Victor,254.35,failed,Critical
AXA-20201218-5119-MAC,203,Operator,Victor,252.4,failed,Critical
AXA-20201222-5120-WiFi10,212,Operator,Kerry,264.1,failed,Critical
AXA-20201223-5121-WiFi5,209,Operator,Kerry,311.58,failed,Critical
AXA-20201204-5122-MAC,213,Operator,Kerry,255.15,failed,Critical
AXA-20201221-5124-HSE,209,Operator,Kerry,184.67,failed,Critical
AXA-20201222-5125-WiFi10,222,Operator,Seun,244.42,failed,Critical
AXA-20201209-5127-MAC,205,Operator,Victor,261.07,failed,Critical
AXA-20201224-5129-MAC,221,Operator,Wale,283.7,failed,Critical
AXA-20201217-5132-WiFi7,223,Operator,Seun,207.15,failed,Critical
AXA-20201215-5133-EVOICE,223,Operator,Seun,302.45,failed,Critical
AXA-20201218-5136-ICS,209,Operator,Kerry,186.47,failed,Critical
AXA-20201215-5138-ICS,211,Operator,Kerry,262.08,failed,Critical
AXA-20201203-5139-WiFi11,207,Operator,Victor,323.08,failed,Critical
AXA-20201208-5142-HSE,206,Operator,Victor,344.6,failed,Critical
AXA-20201215-5144-WiFi10,204,Operator,Victor,205.17,failed,Critical
AXA-20201204-5150-HSE,205,Operator,Victor,310.6,failed,Critical
AXA-20201207-5151-WiFi5,206,Operator,Victor,246.28,failed,Critical
AXA-20201227-5153-WLESS,204,Operator,Victor,268.4,failed,Critical
AXA-20201221-5154-HSE,207,Operator,Victor,250.13,failed,Critical
AXA-20201217-5156-WiFi4,204,Operator,Victor,210.58,failed,Critical
AXA-20201211-5159-MCON,212,Operator,Kerry,340.08,failed,Critical
AXA-20201201-5160-HSE,213,Operator,Kerry,262.57,failed,Critical
AXA-20201206-5161-WiFi9,209,Operator,Kerry,262.2,failed,Critical
AXA-20201217-5162-ICS,214,Operator,Kerry,325.17,failed,Critical
AXA-20201204-5164-WiFi4,209,Operator,Kerry,283.8,failed,Critical
AXA-20201207-5165-HSE,207,Operator,Victor,221.35,failed,Critical
AXA-20201213-5169-ICS,204,Operator,Victor,318.28,failed,Critical
AXA-20201223-5170-WLESS,202,Operator,Victor,187.53,failed,Critical
AXA-20201210-5171-WiFi10,209,Operator,Kerry,245.72,failed,Critical
AXA-20201204-5173-MCON,206,Operator,Victor,318.52,failed,Critical
AXA-20201224-5175-WiFi5,204,Operator,Victor,281.72,failed,Critical
AXA-20201212-5176-WiFi10,206,Operator,Victor,253.03,failed,Critical
AXA-20201201-5177-WiFi7,209,Operator,Kerry,260.58,failed,Critical
AXA-20201226-5178-WiFi6,215,Operator,Wale,306.15,failed,Critical
AXA-20201228-5179-C95,203,Operator,Victor,316.57,failed,Critical
AXA-20201204-5182-WiFi8,213,Operator,Kerry,245.48,failed,Critical
AXA-20201214-5184-C100,218,Operator,Wale,244.5,failed,Critical
AXA-20201223-5185-WiFi5,214,Operator,Kerry,311.12,failed,Critical
AXA-20201225-5186-WiFi8,228,Operator,Seun,180.25,failed,Critical
AXA-20201222-5188-WiFi7,220,Operator,Wale,211.5,failed,Critical
AXA-20201223-5190-C100,207,Operator,Victor,312.03,failed,Critical
AXA-20201221-5191-MCON,216,Operator,Wale,181.15,failed,Critical
AXA-20201228-5193-WLESS,203,Operator,Victor,304.42,failed,Critical
AXA-20201215-5195-WiFi3,204,Operator,Victor,205.42,failed,Critical
AXA-20201224-5197-CBS,207,Operator,Victor,328.75,failed,Critical
AXA-20201212-5199-WiFi3,205,Operator,Victor,208.15,failed,Critical
AXA-20201204-5200-WiFi11,222,Operator,Seun,204.13,failed,Critical
AXA-20201211-5201-C100,207,Operator,Victor,342.67,failed,Critical
AXA-20201220-5203-VOICE,223,Operator,Seun,194.12,failed,Critical
AXA-20201207-5204-CBS,201,Operator,Victor,180.42,failed,Critical
AXA-20201213-5206-WiFi8,203,Operator,Victor,344.63,failed,Critical
AXA-20201201-5208-WiFi7,204,Operator,Victor,327.47,failed,Critical
AXA-20201221-5209-C95,211,Operator,Kerry,268.38,failed,Critical
AXA-20201224-5211-MAC,204,Operator,Victor,305.43,failed,Critical
AXA-20201204-5212-MCON,201,Operator,Victor,270.78,failed,Critical
AXA-20201219-5215-WiFi9,208,Operator,Kerry,212.53,failed,Critical
AXA-20201219-5217-WiFi4,226,Operator,Seun,205.53,failed,Critical
AXA-20201205-5218-ICS,223,Operator,Seun,260.65,failed,Critical
AXA-20201205-5219-WiFi11,226,Operator,Seun,341.55,failed,Critical
AXA-20201227-5222-WiFi10,213,Operator,Kerry,304.03,failed,Critical
AXA-20201215-5224-MAC,227,Operator,Seun,204.33,failed,Critical
AXA-20201213-5225-WiFi7,209,Operator,Kerry,186.3,failed,Critical
AXA-20201208-5229-C100,206,Operator,Victor,195.73,failed,Critical
AXA-20201223-5231-WiFi11,221,Operator,Wale,206.1,failed,Critical
AXA-20201213-5232-WiFi3,213,Operator,Kerry,266.17,failed,Critical
AXA-20201203-5239-HSE,210,Operator,Kerry,266.4,failed,Critical
AXA-20201206-5242-MCON,203,Operator,Victor,244.47,failed,Critical
AXA-20201214-5243-WiFi3,207,Operator,Victor,285.12,failed,Critical
AXA-20201221-5244-EVOICE,210,Operator,Kerry,180.65,failed,Critical
